acct_nbr,cust_id,acct_type,account_active,acct_start_date,starting_balance,ending_balance
000000001362888212,16354656,CK,Y,1995-01-04,4132.788,8693.748
000000001363264314,19085696,SV,Y,1994-03-24,2933.518,1514.704
456114321362817420,27256340,CC,Y,1987-02-11,1425.954,7100.000
000000001362486316,21799776,SV,Y,1989-07-13,881.888,136.240
000000001363212223,31353876,CK,Y,1993-03-13,212.120,106.090
456114321362978415,20444670,CC,Y,1994-06-13,7653.231,10728.819
000000001362993316,21807888,SV,Y,1995-03-06,457.808,455.700
000000001362631314,19076834,SV,Y,1991-06-17,735.518,2186.530
000000001362664221,28615944,CK,Y,1991-10-04,4161.940,2642.650
000000001363390222,29994580,CK,Y,1995-12-15,2988.425,4061.785
000000001363270213,17722510,CK,Y,1994-05-26,1309.609,34.922
456114321363004414,19082056,CC,Y,1993-04-15,50.932,2072.263
000000001363399214,19087586,CK,Y,1995-11-20,1776.124,2247.989
000000001362735223,31342905,CK,Y,1995-08-13,2813.420,174.650
000000001363331321,28629951,SV,Y,1991-06-06,926.150,702.040
000000001362675311,14989425,SV,Y,1994-06-10,381.691,1346.422
456114321363071413,17719923,CC,Y,1995-04-25,0.000,665.477
456114321362972414,19081608,CC,Y,1994-06-24,2572.136,2916.412
456114321363280412,16359360,CC,Y,1993-03-10,393.804,2100.000
000000001362725223,31342675,CK,Y,1994-09-02,3864.980,137.340
000000001363250213,17722250,CK,N,1991-09-21,4011.787,574.180
000000001363348219,25903612,CK,N,1991-04-06,20985.120,3859.283
000000001363408313,17724304,SV,Y,1990-01-12,2275.788,2355.103
000000001363474221,28632954,CK,Y,1993-12-17,2702.980,-10.110
000000001363480220,27269600,CK,Y,1995-02-09,14298.111,239.767
456114321363387412,16360644,CC,Y,1990-09-18,1028.856,2100.000
000000001363212221,28627452,CK,Y,1993-03-13,222.120,-24.910
000000001363165311,14994815,SV,Y,1990-10-26,519.973,279.692
000000001363167320,27263340,SV,Y,1987-04-17,8670.126,9204.440
000000001363193216,21811088,CK,Y,1993-02-01,13080.233,4068.980
456114321363060414,19082840,CC,Y,1993-10-14,2658.138,8991.095
000000001363434315,20451510,SV,N,1991-06-27,887.814,13912.902
000000001362772214,19078808,CK,Y,1994-08-27,5789.826,75.030
456114321362485417,23162245,CC,Y,1992-04-13,301.380,3410.000
000000001362566213,17713358,CK,N,1992-06-05,105622.476,84.963
000000001362555223,31338765,CK,N,1991-04-28,485.470,896.730
000000001362511318,24525198,SV,Y,1993-04-29,311.900,835.730
456114321363483414,19088762,CC,Y,1993-04-09,1324.764,4100.000
456114321362697422,29979334,CC,Y,1995-11-24,0.000,0.000
456114321363229417,23174893,CC,Y,1993-06-11,1008.450,3543.703
456114321362492422,29974824,CC,Y,1995-08-09,0.000,18200.000
456114321362997413,17718961,CC,Y,1994-10-17,4595.496,936.600
456114321363037421,28623777,CC,Y,1995-11-12,21.000,959.000
000000001362595211,14988545,CK,Y,1993-10-28,7766.003,577.857
000000001363403319,25904657,SV,Y,1995-10-28,5243.040,4929.682
000000001363168223,31352864,CK,Y,1994-10-12,12451.330,157.580
000000001362791316,21804656,SV,Y,1994-02-24,490.265,512.110
000000001362699217,23165883,CK,Y,1995-05-21,265.470,1861.581
456114321363470421,28632870,CC,Y,1995-06-07,21.000,4959.000
000000001363060217,23172020,CK,Y,1991-06-02,6789.700,1149.635
000000001362680221,28616280,CK,Y,1993-10-22,256.290,807.220
000000001363129212,16357548,CK,Y,1995-08-11,3184.956,185.514
456114321362548410,13625480,CC,Y,1986-11-11,13233.975,309.060
456114321362918411,14992098,CC,Y,1994-01-15,656.450,4900.000
456114321363229410,13632290,CC,Y,1993-06-11,1879.955,5144.085
000000001363031212,16356372,CK,Y,1990-10-03,754.836,4071.879
000000001363249215,20448735,CK,Y,1993-06-04,2564.811,14673.312
456114321362997411,14992967,CC,Y,1994-10-17,1431.384,2058.000
000000001362663222,29978586,CK,Y,1992-10-21,271.062,845.572
456114321363087423,31351001,CC,Y,1993-09-04,102.290,1090.000
000000001363469320,27269380,SV,Y,1995-04-08,14180.811,12077.952
000000001363447214,19088258,CK,Y,1994-02-12,3584.056,1418.928
000000001363355315,20450325,SV,Y,1995-03-07,5568.183,11372.796
456114321363394415,20450910,CC,Y,1995-06-09,0.000,5100.000
000000001362955315,20444325,SV,Y,1995-07-19,438.129,3201.576
000000001362933223,31347459,CK,Y,1991-10-06,130.130,305.130
000000001363284315,20449260,SV,Y,1992-01-26,3926.232,4390.743
000000001362949310,13629490,SV,Y,1994-08-03,194.997,1751.580
456114321363037415,20445555,CC,Y,1995-11-12,0.000,5100.000
000000001363333318,24539994,SV,Y,1993-07-28,714.350,1983.200
000000001363272210,13632720,CK,Y,1995-09-05,706.591,878.895
000000001362718214,19078052,CK,Y,1995-04-01,968.940,2880.496
000000001362661310,13626610,SV,Y,1995-11-02,1555.112,10019.790
000000001362970219,25896430,CK,Y,1995-01-10,1852.695,1723.042
000000001362485214,19074790,CK,Y,1995-09-26,293.692,186.509
000000001362815316,21805040,SV,Y,1995-11-13,1842.423,368.980
456114321362815420,27256300,CC,Y,1995-10-27,0.000,7100.000
456114321363223420,27264460,CC,Y,1992-06-13,4537.095,4162.659
000000001362971212,16355652,CK,Y,1995-09-06,4039.056,389.340
000000001363337222,29993414,CK,Y,1995-03-05,9343.455,10743.824
000000001363203216,21811248,CK,Y,1994-05-25,3204.811,1017.700
456114321363071419,25898349,CC,Y,1995-04-25,0.000,925.102
000000001363400220,27268000,CK,Y,1993-08-17,2076.003,12956.009
000000001363014323,31349322,SV,Y,1995-07-10,182.980,264.610
000000001362975213,17718675,CK,N,1994-01-10,1574.105,630.912
000000001363261222,29991742,CK,Y,1992-03-11,4604.523,14620.879
456114321363008415,20445120,CC,N,1988-08-25,5130.918,51.000
000000001362783219,25892877,CK,N,1988-07-10,1058.715,2840.127
000000001362941212,16355292,CK,Y,1989-08-12,387.672,9.534
456114321363312416,21812992,CC,Y,1995-09-22,0.000,4420.000
000000001362972318,24533496,SV,Y,1992-02-28,522.930,767.940
000000001363067322,29987474,SV,Y,1993-11-25,312.411,2623.803
000000001362771319,25892649,SV,Y,1995-12-02,968.445,7321.022
000000001362768217,23167056,CK,Y,1995-05-26,2531.800,7532.287
000000001362817323,31344791,SV,Y,1991-03-28,154.630,844.800
000000001362586221,28614306,CK,Y,1995-10-21,188.760,219.700
000000001362791317,23167447,SV,Y,1994-02-24,177.150,1525.541
000000001362815221,28619115,CK,Y,1994-03-04,2799.260,775.600
000000001363092323,31351116,SV,Y,1995-07-28,268.160,487.290
000000001362822319,25893618,SV,Y,1994-11-13,724.185,1622.633
000000001362690213,17714970,CK,Y,1994-12-25,20212.960,630.912
456114321363259416,21812144,CC,Y,1988-03-11,1179.891,354.290
456114321363216417,23174672,CC,Y,1992-07-15,447.710,3100.000
456114321362708417,23166036,CC,Y,1992-01-08,294.640,3100.000
456114321363170410,13631700,CC,Y,1994-02-19,1989.623,4068.405
456114321362605411,14988655,CC,Y,1991-01-11,1339.899,4900.000
000000001362918322,29984196,SV,Y,1995-08-31,350.537,2463.370
000000001363043314,19082602,SV,Y,1994-12-31,731.934,5655.663
456114321363201416,21811216,CC,Y,1995-11-22,0.000,1020.000
000000001363465221,28632765,CK,Y,1995-12-29,2626.300,1591.350
000000001363308216,21812928,CK,Y,1994-08-10,17260.955,5671.400
000000001363390223,31357970,CK,Y,1995-12-15,2727.750,536.350
000000001363070214,19082980,CK,Y,1994-09-01,297.150,1262.677
456114321362937414,19081118,CC,N,1994-07-22,2340.632,0.000
000000001362537311,14987907,SV,Y,1990-03-25,230.717,7858.081
456114321363243411,14995673,CC,Y,1991-06-26,1949.153,539.147
456114321362978413,17718714,CC,Y,1994-06-13,17290.633,4691.229
000000001363216213,17721808,CK,Y,1993-12-31,13861.152,2264.476
456114321363068416,21809088,CC,N,1991-11-19,6643.765,40.000
000000001363258222,29991676,CK,N,1994-12-15,187.627,110.474
000000001363067221,28624407,CK,Y,1994-09-26,259.180,-41.000
000000001362734317,23166478,SV,N,1993-08-20,453.710,1359.443
456114321363467418,24542406,CC,Y,1993-06-30,1222.890,1587.000
000000001362743214,19078402,CK,Y,1995-04-11,3522.862,7119.937
000000001363167318,24537006,SV,Y,1987-04-17,1285.540,1383.400
456114321363311421,28629531,CC,Y,1995-12-03,21.000,2659.000
000000001362489211,14987379,CK,Y,1993-10-19,1583.460,614.607
456114321362680418,24528240,CC,Y,1995-10-01,29.000,1087.000
456114321363408411,14997488,CC,Y,1990-01-12,1644.659,8820.000
000000001362763215,20441445,CK,Y,1995-06-23,810.540,13.872
000000001363141223,31352243,CK,Y,1994-01-17,153.780,653.150
456114321363056420,27261120,CC,Y,1994-01-24,2093.943,5832.082
456114321362489423,31337247,CC,N,1990-08-16,1476.410,110.000
000000001362666321,28615986,SV,Y,1991-02-23,595.420,259.420
456114321363408414,19087712,CC,Y,1990-01-12,1211.854,7380.000
000000001362708211,14989788,CK,Y,1993-08-04,530.936,1596.469
456114321362825422,29982150,CC,Y,1992-08-29,1065.042,9100.000
456114321363326421,28629846,CC,Y,1995-07-06,21.000,-41.000
000000001363327217,23176559,CK,Y,1995-04-02,2628.010,730.515
000000001362623220,27252460,CK,N,1993-10-18,1906.401,114.878
000000001363214219,25901066,CK,Y,1991-04-19,19099.260,418.128
000000001362480216,21799680,CK,Y,1992-12-23,1028.735,106.860
000000001362831223,31345113,CK,N,1994-11-08,2181.020,213.780
456114321362805420,27256100,CC,Y,1987-01-03,1951.872,2130.000
000000001362661312,16351932,SV,Y,1995-11-02,982.176,4675.902
456114321362727421,28617267,CC,N,1994-05-16,3694.820,-41.000
000000001362589315,20438835,SV,Y,1994-04-14,590.706,4251.768
000000001362995217,23170915,CK,Y,1995-09-22,400.900,6222.723
456114321362912410,13629120,CC,Y,1992-11-13,2468.119,6750.000
456114321363088411,14993968,CC,Y,1991-01-21,360.316,3625.314
000000001362974213,17718662,CK,Y,1995-06-30,2336.422,2126.372
000000001363098221,28625058,CK,Y,1995-05-25,2895.570,-23.290
000000001363187314,19084618,SV,Y,1992-05-21,462.980,1376.370
456114321362948414,19081272,CC,Y,1987-08-22,1950.984,3335.391
000000001362675210,13626750,CK,Y,1992-05-29,5307.688,9043.740
456114321363197411,14995167,CC,Y,1993-10-10,252.567,3160.941
000000001362537319,25888203,SV,Y,1990-03-25,546.435,4971.439
000000001363328212,16359936,CK,Y,1995-03-07,227.316,1405.467
456114321362569413,17713397,CC,Y,1995-12-06,0.000,20516.000
456114321362683412,16352196,CC,Y,1992-09-15,3476.004,11254.068
000000001362602311,14988622,SV,Y,1995-01-29,2412.430,13402.970
456114321363236415,20448540,CC,Y,1991-02-06,15991.479,7932.234
000000001363485319,25906215,SV,Y,1995-11-13,699.300,489.056
000000001362551215,20438265,CK,Y,1995-09-18,953.019,10425.522
456114321363096421,28625016,CC,Y,1989-12-20,409.350,-41.000
000000001362677212,16352124,CK,Y,1994-02-10,132.708,809.886
000000001363493213,17725409,CK,Y,1994-05-20,37355.424,4580.197
456114321363022418,24534396,CC,Y,1995-02-01,29.000,691.650
000000001362701210,13627010,CK,Y,1994-01-22,412.566,1003.905
000000001362793210,13627930,CK,N,1992-04-06,7029.449,1312.515
000000001362663221,28615923,CK,Y,1992-10-21,267.420,51.920
456114321362980419,25896620,CC,Y,1992-09-19,485.145,1589.463
456114321363295419,25902605,CC,Y,1989-05-03,4364.595,3100.000
000000001363400216,21814400,CK,Y,1993-08-17,932.697,1844.790
000000001363199220,27263980,CK,N,1994-03-02,17583.615,8861.155
000000001363083316,21809328,SV,Y,1992-02-12,18073.558,6345.980
000000001362898222,29983756,CK,Y,1995-11-06,392.601,1994.811
456114321362520413,17712760,CC,N,1993-12-05,9617.138,44.600
456114321363272416,21812352,CC,Y,1995-08-11,0.000,1036.120
456114321363470413,17725110,CC,Y,1995-06-07,0.000,11150.000
456114321363210420,27264200,CC,Y,1995-01-26,0.000,6316.728
000000001362783320,27255660,SV,Y,1987-06-06,1910.610,4967.018
000000001362768212,16353216,CK,Y,1995-05-26,3015.360,5102.517
456114321363342416,21813472,CC,Y,1993-10-20,1910.809,1620.000
000000001363213321,28627473,SV,Y,1995-03-29,306.400,248.720
000000001363328323,31356544,SV,Y,1995-12-28,113.260,1398.550
000000001362705323,31342215,SV,Y,1995-12-02,232.120,1505.160
000000001363339319,25903441,SV,Y,1994-11-26,820.755,1619.688
000000001362632217,23164744,CK,Y,1993-12-05,6832.850,122.698
000000001363060321,28624260,SV,Y,1990-11-03,696.990,1400.880
000000001363199311,14995189,SV,Y,1994-03-02,225.055,1231.811
000000001362489220,27249780,CK,Y,1993-10-19,5750.460,890.553
000000001363086312,16357032,SV,Y,1994-03-12,231.252,2513.595
456114321362782420,27255640,CC,Y,1994-06-02,1496.058,8066.026
000000001362526213,17712838,CK,Y,1995-06-26,17602.892,312.222
000000001363145213,17720885,CK,Y,1995-01-22,1140.029,375.621
456114321363438416,21815008,CC,Y,1994-07-16,3158.652,704.300
456114321362557412,16350684,CC,Y,1995-11-10,0.000,2100.000
000000001363467214,19088538,CK,Y,1995-01-15,5818.372,239.727
456114321362978420,27259560,CC,Y,1994-06-13,19558.257,14936.199
000000001362740213,17715620,CK,Y,1995-08-15,7548.201,1253.862
000000001362918323,31347114,SV,Y,1995-08-31,329.670,360.700
000000001363264215,20448960,CK,N,1994-03-24,518.130,80.172
000000001362742218,24529356,CK,Y,1991-12-01,2676.420,2649.660
456114321362584423,31339432,CC,Y,1995-09-13,11.000,1090.000
000000001363195216,21811120,CK,Y,1993-07-04,422.344,599.160
000000001362614317,23164438,SV,Y,1995-11-16,159.650,4757.663
456114321362918416,21806688,CC,Y,1994-01-15,1071.050,1020.000
456114321362822420,27256440,CC,Y,1995-11-18,0.000,7100.000
000000001362480322,29974560,SV,Y,1992-12-23,777.799,10810.527
456114321363312415,20449680,CC,Y,1995-09-22,0.000,22440.000
000000001363003210,13630030,CK,Y,1990-08-16,291.137,797.670
456114321362997416,21807952,CC,Y,1994-10-17,2335.416,440.000
000000001363429222,29995438,CK,Y,1994-09-30,324.797,2727.361
000000001362973310,13629730,SV,Y,1995-02-01,4320.448,11566.350
456114321362715421,28617015,CC,Y,1989-11-11,439.990,892.220
000000001362857315,20442855,SV,Y,1991-01-20,1780.353,1002.762
000000001362565215,20438475,CK,Y,1995-05-28,15533.343,1382.508
456114321363218418,24537924,CC,Y,1989-12-18,661.920,1187.000
000000001362832221,28619472,CK,Y,1995-10-11,859.430,8.080
000000001362529220,27250580,CK,N,1994-09-08,5324.868,7156.232
456114321362643415,20439645,CC,N,1992-02-27,4147.848,2853.807
000000001363035320,27260700,SV,Y,1995-01-13,5067.222,5372.712
000000001363343310,13633430,SV,Y,1995-03-14,1147.258,9034.425
456114321363234413,17722042,CC,Y,1995-11-20,0.000,6690.000
000000001363029311,14993319,SV,Y,1989-11-16,464.075,1494.157
000000001362702210,13627020,CK,Y,1993-08-30,604.580,1930.230
000000001362588223,31339524,CK,Y,1992-09-12,241.670,95.870
000000001362645215,20439675,CK,Y,1994-06-18,1476.144,6097.254
456114321362939411,14992329,CC,Y,1994-01-14,10421.405,3782.947
000000001362932314,19081048,SV,Y,1994-03-01,1042.328,2147.744
000000001363258221,28628418,CK,N,1994-12-15,191.570,-28.860
000000001363017217,23171289,CK,Y,1994-03-19,2713.910,456.165
000000001362850213,17717050,CK,Y,1995-10-30,16365.202,2630.062
456114321362806419,25893314,CC,Y,1994-11-27,965.070,4779.084
456114321362814418,24530652,CC,Y,1995-08-06,29.000,1087.000
000000001362839315,20442585,SV,Y,1992-06-01,11843.064,17442.153
000000001363301313,17722913,SV,Y,1995-03-23,1784.189,930.624
000000001363038310,13630380,SV,Y,1995-02-20,633.707,2287.170
000000001363233214,19085262,CK,Y,1995-07-01,7322.784,1285.760
000000001362765210,13627650,CK,Y,1994-10-25,4969.868,3692.970
000000001362767215,20441505,CK,Y,1993-02-21,635.580,984.912
456114321362586423,31339478,CC,Y,1992-01-28,1385.280,3790.000
000000001363374311,14997114,SV,Y,1995-08-10,1108.441,2945.586
456114321362562413,17713306,CC,Y,1995-11-04,0.000,21185.000
456114321362921413,17717973,CC,Y,1994-05-23,13866.520,182.146
000000001363387215,20450805,CK,Y,1990-09-18,477.819,4893.960
000000001363084220,27261680,CK,Y,1995-07-10,30867.495,13554.539
000000001363108217,23172836,CK,Y,1992-08-30,291.540,833.249
000000001362693316,21803088,SV,Y,1995-02-06,518.444,30.340
456114321363130420,27262600,CC,Y,1994-04-28,7115.280,571.976
000000001363403321,28631463,SV,Y,1995-10-28,1186.120,1549.220
456114321362811418,24530598,CC,Y,1994-04-03,138.230,1087.000
456114321362683413,17714879,CC,Y,1992-09-15,17669.687,11950.748
000000001362767310,13627670,SV,Y,1993-03-21,525.939,4943.160
456114321362621416,21801936,CC,Y,1995-11-21,0.000,1020.000
456114321363038422,29986836,CC,Y,1995-08-06,0.000,16380.000
000000001362939217,23169963,CK,Y,1995-07-15,706.000,5279.920
000000001363179211,14994969,CK,Y,1994-06-16,4956.663,179.830
000000001362783322,29981226,SV,Y,1987-06-06,304.590,6366.178
000000001363352214,19086928,CK,Y,1995-12-11,1806.798,3490.945
000000001363126219,25899394,CK,Y,1995-07-15,36429.615,7880.076
000000001363435221,28632135,CK,Y,1989-10-29,2627.300,288.740
000000001363465214,19088510,CK,Y,1995-12-29,3647.420,6692.635
000000001362992218,24533856,CK,Y,1995-06-02,301.230,92.850
456114321362995422,29985890,CC,N,1994-03-07,1826.616,197.106
456114321363199413,17721587,CC,Y,1994-03-02,13024.598,283.411
000000001362503221,28612563,CK,Y,1994-09-01,2197.170,494.610
456114321362980422,29985560,CC,Y,1992-09-19,118.591,4665.843
000000001363371314,19087194,SV,Y,1993-05-22,1016.862,359.857
000000001363457322,29996054,SV,Y,1988-04-23,1556.995,27561.352
000000001362938214,19081132,CK,N,1994-11-19,3748.780,1713.349
000000001362881321,28620501,SV,Y,1995-09-11,323.020,20.500
456114321363135414,19083890,CC,Y,1990-03-09,4395.328,1014.012
000000001363390211,14997290,CK,Y,1995-12-15,5161.825,2187.115
456114321363356412,16360272,CC,Y,1991-03-11,578.580,2100.000
000000001363140222,29989080,CK,Y,1994-07-31,260.854,0.000
000000001362594218,24526692,CK,Y,1995-04-29,14242.050,4505.790
456114321362726410,13627260,CC,Y,1993-11-28,3488.799,4133.970
000000001363197310,13631970,SV,Y,1993-10-10,191.729,1562.400
000000001363268216,21812288,CK,N,1989-06-25,597.091,1114.410
000000001362681323,31341663,SV,Y,1995-05-25,3243.610,3719.450
456114321363317416,21813072,CC,Y,1989-04-15,3242.879,327.600
000000001362717320,27254340,SV,Y,1994-11-16,1269.807,1326.209
000000001363334210,13633340,CK,Y,1993-04-30,286.862,0.990
000000001362783318,24530094,SV,Y,1987-06-06,305.900,786.580
456114321363101423,31351323,CC,Y,1995-06-16,11.000,2144.320
000000001362864320,27257280,SV,Y,1995-03-07,1199.841,1253.363
456114321363383421,28631043,CC,Y,1992-07-07,1090.930,-41.000
000000001363251311,14995761,SV,Y,1994-09-11,9506.840,24791.354
456114321363345411,14996795,CC,Y,1994-08-28,4572.464,13230.000
456114321363295416,21812720,CC,Y,1989-05-03,3006.721,1020.000
000000001362489216,21799824,CK,Y,1993-10-19,2583.540,145.430
456114321362809422,29981798,CC,Y,1989-01-31,2729.617,0.000
000000001363098213,17720274,CK,Y,1995-05-25,17534.877,39.493
000000001362781213,17716153,CK,Y,1995-08-26,2563.647,601.699
000000001362950221,28621950,CK,Y,1995-02-16,184.970,122.220
000000001362577216,21801232,CK,Y,1995-04-26,2989.423,367.650
000000001362662219,25890578,CK,Y,1991-12-02,11929.905,430.931
456114321363082421,28624722,CC,Y,1993-10-18,840.460,866.820
000000001362852210,13628520,CK,N,1994-06-03,6871.616,267.750
000000001363064310,13630640,SV,Y,1995-06-09,419.843,4963.635
000000001363457318,24542226,SV,Y,1988-04-23,1444.450,3115.720
000000001362604310,13626040,SV,Y,1995-06-26,441.294,1051.920
